Jaylin Williams,2000000,C,20,OKC,49,36,18.7,2.1,4.8,0.9,2.3,1.1,2.5,0.9,4.0,1.6,0.6,0.2,2.3,5.9,914,11.2
Jeremiah Robinson-Earl,2000000,PF,22,OKC,43,20,18.9,2.6,5.8,0.9,2.6,1.7,3.2,1.7,2.5,1.0,0.6,0.3,1.7,6.8,814,13.0
Kenrich Williams,2000000,PF,28,OKC,53,10,22.8,3.4,6.5,0.9,2.5,2.4,4.0,1.8,3.1,2.0,0.8,0.3,2.1,8.0,1206,14.4
Caleb Houstan,2000000,SF,20,ORL,51,4,15.9,1.3,3.6,0.9,2.7,0.4,0.9,0.7,1.3,0.6,0.2,0.1,1.2,3.8,812,6.2
Shake Milton,1997718,SG,26,PHI,76,11,20.6,3.2,6.6,0.7,1.9,2.4,4.7,0.5,2.0,3.2,0.3,0.2,1.6,8.4,1567,12.7
Aaron Holiday,1968175,PG,26,ATL,63,6,13.4,1.5,3.5,0.6,1.4,0.9,2.1,0.4,0.8,1.4,0.6,0.2,1.3,3.9,845,9.4
Yuta Watanabe,1968175,SF,28,BRK,58,1,16.0,2.0,4.0,1.0,2.3,0.9,1.7,0.5,1.9,0.8,0.4,0.3,1.4,5.6,928,12.1
Edmond Sumner,1968175,SG,27,BRK,53,12,13.9,2.3,5.1,0.6,1.6,1.8,3.4,0.2,1.2,1.3,0.6,0.2,1.6,7.1,736,14.0
Theo Pinson,1968175,SG,27,DAL,40,1,8.1,0.8,2.2,0.6,1.6,0.2,0.6,0.3,1.3,1.2,0.2,0.0,0.9,2.4,323,10.1
Thomas Bryant,1968175,C,25,DEN/LAL,59,26,18.3,3.9,6.3,0.4,1.0,3.5,5.3,1.5,4.3,0.5,0.3,0.5,1.7,9.8,1081,19.7
Josh Okogie,1968175,SG,24,PHO,72,26,18.8,2.3,5.8,0.9,2.7,1.3,3.0,1.5,2.0,1.5,0.8,0.5,1.6,7.3,1350,13.3
Drew Eubanks,1968175,C,25,POR,78,28,20.3,2.7,4.3,0.1,0.2,2.7,4.1,1.7,3.7,1.3,0.5,1.3,2.2,6.6,1584,16.2
Dean Wade,1930681,PF,26,CLE,44,13,20.3,1.7,4.0,1.0,2.9,0.6,1.1,0.5,3.0,0.8,0.6,0.5,2.0,4.7,891,8.5
Terance Mann,1930681,SG,26,LAC,81,36,23.1,3.4,6.5,1.0,2.4,2.4,4.0,1.0,2.5,2.3,0.5,0.3,1.8,8.8,1872,13.4
Jaylen Nowell,1930681,SG,23,MIN,65,2,19.3,4.3,9.6,1.0,3.6,3.3,6.0,0.6,2.1,2.0,0.6,0.1,1.6,10.8,1252,13.7
Naz Reid,1930681,C,23,MIN,68,11,18.4,4.6,8.5,1.1,3.2,3.5,5.3,1.1,3.8,1.1,0.6,0.8,2.6,11.5,1251,18.5
Jalen McDaniels,1930681,SF,25,PHI/CHO,80,24,23.9,3.5,7.7,1.0,2.9,2.6,4.8,0.8,3.5,1.6,1.0,0.4,2.6,9.4,1913,11.8
Daniel Gafford,1930681,C,24,WAS,78,47,20.6,3.7,5.1,0.0,0.0,3.7,5.1,2.1,3.5,1.1,0.4,1.3,2.4,9.0,1604,19.7
Chimezie Metu,1910860,PF,25,SAC,66,0,10.4,2.0,3.3,0.1,0.6,1.8,2.7,0.7,2.3,0.6,0.3,0.3,1.2,4.9,689,17.3
Davon Reed,1902133,SG,27,DEN/LAL,43,1,8.0,0.7,2.0,0.4,1.1,0.3,0.9,0.2,1.1,0.5,0.3,0.1,0.9,2.1,342,6.2
KZ Okpala,1902133,PF,23,SAC,35,3,7.1,0.5,1.1,0.2,0.6,0.3,0.5,0.2,0.8,0.4,0.2,0.2,1.1,1.3,248,6.2
Wenyen Gabriel,1878720,C,25,LAL,68,2,15.1,2.3,3.8,0.1,0.5,2.1,3.3,1.7,2.5,0.5,0.4,0.5,2.1,5.5,1024,14.4
Thanasis Antetokounmpo,1878720,PF,30,MIL,37,0,5.6,0.5,1.2,0.0,0.2,0.5,1.0,0.4,0.8,0.4,0.1,0.1,0.6,1.4,206,6.7
Moritz Wagner,1878720,C,25,ORL,57,18,19.5,3.5,6.9,0.9,2.9,2.6,4.1,1.2,3.3,1.5,0.6,0.2,2.4,10.5,1109,17.4
Keita Bates-Diop,1878720,PF,27,SAS,67,42,21.7,3.5,6.9,0.8,2.1,2.7,4.8,1.0,2.7,1.5,0.7,0.3,0.9,9.7,1452,14.9
Oshae Brissett,1846738,PF,24,IND,65,2,16.7,1.9,4.9,0.7,2.4,1.2,2.5,1.0,2.4,0.7,0.5,0.2,1.2,6.1,1083,10.6
Nathan Knight,1836090,C,25,MIN,38,0,7.7,1.2,2.1,0.2,0.6,1.0,1.6,0.6,0.9,0.3,0.3,0.2,1.1,3.7,291,14.5
Justin Jackson,1836090,SF,27,BOS,23,0,4.7,0.3,1.2,0.2,0.9,0.1,0.3,0.1,0.7,0.4,0.2,0.2,0.3,0.9,107,6.3
Isaiah Joe,1836090,SG,23,OKC,73,10,19.1,3.1,7.0,2.2,5.4,0.9,1.6,0.4,2.0,1.2,0.7,0.1,1.4,9.5,1395,14.5
Ryan Arcidiacono,1836090,PG,28,NYK/POR,20,4,8.6,0.5,1.9,0.4,1.2,0.1,0.7,0.0,0.8,1.2,0.3,0.0,0.9,1.3,172,2.7
Anthony Gill,1836090,PF,30,WAS,59,8,10.6,1.2,2.2,0.1,0.5,1.1,1.7,0.6,1.1,0.6,0.1,0.2,1.2,3.3,624,11.1
Javonte Green,1815677,SF,29,CHI,32,1,15.0,1.9,3.4,0.4,1.1,1.5,2.3,0.8,1.9,0.7,0.8,0.7,1.6,5.2,480,14.5
Gabe Vincent,1815677,PG,26,MIA,68,34,25.9,3.4,8.3,1.7,5.1,1.6,3.2,0.4,1.7,2.5,0.9,0.1,2.3,9.4,1759,9.0
Max Strus,1815677,SF,26,MIA,80,33,28.4,4.1,9.9,2.5,7.0,1.6,2.8,0.6,2.6,2.1,0.5,0.2,2.1,11.5,2272,10.8
Nick Richards,1782621,C,25,CHO,65,9,18.7,3.0,4.8,0.0,0.0,3.0,4.8,2.3,4.1,0.6,0.2,1.1,2.4,8.2,1217,18.3
Lamar Stevens,1782621,SF,25,CLE,62,25,18.1,2.1,4.6,0.5,1.5,1.6,3.1,0.8,2.6,0.5,0.4,0.3,1.3,5.3,1120,9.5
Naji Marshall,1782621,SF,25,NOP,77,21,23.3,3.2,7.4,0.9,2.8,2.4,4.6,0.6,3.0,2.5,0.7,0.2,1.5,9.1,1792,11.4
Paul Reed,1782621,C,23,PHI,69,2,10.9,1.8,3.0,0.0,0.1,1.8,2.9,1.6,2.2,0.4,0.7,0.7,1.8,4.2,755,19.2
Tre Jones,1782621,PG,23,SAS,68,65,29.2,5.0,10.9,0.7,2.3,4.4,8.6,0.8,2.8,6.6,1.3,0.1,1.4,12.9,1984,16.0
Haywood Highsmith,1752638,PF,26,MIA,54,11,17.9,1.7,4.0,0.7,2.0,1.0,2.0,1.1,2.4,0.8,0.7,0.3,1.5,4.4,969,8.5
Omer Yurtseven,1752638,C,24,MIA,9,0,9.2,1.8,3.0,0.3,0.8,1.4,2.2,0.9,1.7,0.2,0.2,0.2,1.8,4.4,83,16.7
Leandro Bolmaro,1709300,SF,22,UTA,14,0,4.9,0.2,1.4,0.0,0.3,0.2,1.1,0.3,0.2,0.5,0.2,0.1,0.7,0.4,68,-5.0
Terry Taylor,1703902,PF,23,CHI/IND,31,2,8.5,1.3,2.4,0.2,0.6,1.1,1.8,0.9,0.6,0.3,0.1,0.2,0.8,2.9,264,11.0
Jared Butler,1674655,PG,22,OKC,6,1,12.8,2.5,5.3,1.2,2.3,1.3,3.0,0.2,0.5,1.3,0.8,0.0,0.8,6.2,77,13.0
Jericho Sims,1639842,C,24,NYK,52,16,15.6,1.6,2.1,0.0,0.0,1.6,2.0,1.9,2.8,0.5,0.3,0.5,1.8,3.4,812,13.8
Sam Hauser,1637966,SF,25,BOS,80,8,16.1,2.3,5.0,1.8,4.2,0.5,0.8,0.4,2.1,0.9,0.4,0.3,1.2,6.4,1290,12.7
Kessler Edwards,1637966,SF,22,BRK/SAC,36,4,10.7,1.0,2.6,0.5,1.5,0.5,1.1,0.6,1.1,0.6,0.4,0.2,1.1,2.8,385,8.4
Isaiah Todd,1575000,PF,21,WAS,6,1,10.2,0.5,3.2,0.2,1.7,0.3,1.5,0.3,1.7,0.7,0.2,0.0,0.7,1.5,61,-1.0
Vit Krejci,1563518,PG,22,ATL,29,0,5.7,0.5,1.3,0.2,0.7,0.3,0.6,0.2,0.7,0.6,0.2,0.0,0.6,1.2,165,7.7
JT Thor,1563518,PF,20,CHO,69,8,14.0,1.4,3.4,0.6,1.8,0.8,1.7,0.5,1.7,0.5,0.3,0.3,1.0,3.8,969,7.0
Marko Simonovic,1563518,C,23,CHI,7,0,2.9,0.3,1.0,0.1,0.6,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.7,0.9,20,-0.1
Ayo Dosunmu,1563518,SG,23,CHI,80,51,26.2,3.5,7.1,0.7,2.4,2.8,4.8,0.6,2.2,2.6,0.8,0.3,2.3,8.6,2098,10.2
Isaiah Livers,1563518,PF,24,DET,52,22,23.1,2.3,5.5,1.4,3.9,0.9,1.6,0.5,2.2,0.8,0.5,0.5,2.0,6.7,1199,8.4
Daishen Nix,1563518,PG,20,HOU,57,7,16.0,1.4,4.2,0.7,2.5,0.7,1.7,0.3,1.4,2.3,0.5,0.1,1.0,4.0,914,5.3
Jason Preston,1563518,PG,23,LAC,14,0,8.9,1.3,2.9,0.4,1.3,0.9,1.6,0.1,1.4,1.9,0.1,0.0,0.5,2.9,124,10.3
Austin Reaves,1563518,SG,24,LAL,64,22,28.8,4.0,7.7,1.3,3.4,2.7,4.3,0.5,2.5,3.4,0.5,0.3,1.7,13.0,1843,14.9
Jose Alvarado,1563518,PG,24,NOP,61,10,21.5,3.3,8.0,1.4,4.0,1.9,4.0,0.5,1.9,3.0,1.1,0.2,2.0,9.0,1310,11.8
Miles McBride,1563518,PG,22,NYK,64,2,11.9,1.2,3.4,0.6,2.1,0.6,1.3,0.2,0.6,1.1,0.6,0.1,0.9,3.5,760,8.4
Aaron Wiggins,1563518,SG,24,OKC,70,14,18.5,2.7,5.2,0.7,1.7,2.0,3.4,1.0,2.0,1.1,0.6,0.2,1.6,6.8,1297,12.2
Jock Landale,1563518,C,27,PHO,69,4,14.2,2.6,4.9,0.3,1.2,2.3,3.7,1.7,2.3,1.0,0.2,0.4,1.8,6.6,979,16.4
Trendon Watford,1563518,PF,22,POR,62,12,19.1,2.9,5.2,0.4,1.0,2.5,4.2,0.7,3.2,2.1,0.5,0.2,1.9,7.4,1182,13.6
Dalano Banton,1563518,PG,23,TOR,31,2,9.0,1.8,4.2,0.5,1.6,1.3,2.5,0.4,1.1,1.2,0.4,0.4,1.1,4.6,279,14.9
Christian Koloko,1500000,C,22,TOR,58,19,13.8,1.2,2.6,0.0,0.2,1.2,2.4,1.4,1.5,0.5,0.4,1.0,2.2,3.1,802,11.4
Bryce McGowens,1461055,SG,20,CHO,46,7,17.1,1.7,4.4,0.6,1.7,1.2,2.7,0.4,1.6,1.2,0.3,0.1,1.0,5.3,787,7.2
Jordan Goodwin,1280206,PG,24,WAS,62,7,17.8,2.5,5.7,0.6,1.9,1.9,3.8,0.9,2.4,2.7,0.9,0.4,1.5,6.6,1106,14.8
Kennedy Chandler,1200000,PG,20,MEM,36,0,7.8,1.0,2.3,0.1,0.4,0.9,1.9,0.3,0.8,1.6,0.3,0.1,0.4,2.2,281,10.6
Noah Vonleh,1160955,C,27,BOS,23,1,7.4,0.5,1.0,0.0,0.2,0.4,0.9,0.8,1.3,0.3,0.1,0.3,1.5,1.1,171,5.9
Sandro Mamukelashvili,1116112,C,23,SAS/MIL,43,7,15.3,2.3,5.3,0.7,2.3,1.6,3.0,1.6,2.7,1.4,0.3,0.3,1.2,6.1,660,13.4
Sam Merrill,1105522,SG,26,CLE,5,0,11.8,1.8,4.4,1.0,3.6,0.8,0.8,0.0,1.8,1.0,0.8,0.0,0.6,5.0,59,15.5
Tyrese Martin,1017781,SG,23,ATL,16,0,4.1,0.6,1.4,0.1,0.4,0.5,1.0,0.3,0.4,0.1,0.1,0.0,0.1,1.3,66,7.7
Jaden Hardy,1017781,SG,20,DAL,48,5,14.8,3.0,6.9,1.3,3.3,1.7,3.7,0.2,1.6,1.4,0.4,0.1,1.3,8.8,708,14.6
Ryan Rollins,1017781,PG,20,GSW,12,0,5.2,0.6,1.7,0.3,0.8,0.3,0.9,0.3,0.8,0.5,0.1,0.1,0.8,1.9,62,-1.4
Max Christie,1017781,SG,19,LAL,41,3,12.5,1.1,2.6,0.6,1.5,0.4,1.1,0.2,1.7,0.5,0.2,0.2,0.8,3.1,512,7.4
Josh Minott,1017781,SF,20,MIN,15,0,6.4,1.2,2.4,0.1,0.4,1.1,2.0,0.3,1.3,0.3,0.3,0.4,0.7,3.1,96,17.9
Jabari Walker,1017781,SF,20,POR,56,0,11.1,1.5,3.5,0.3,1.0,1.2,2.5,0.9,1.5,0.6,0.2,0.2,1.2,3.9,619,9.6
Eugene Omoruyi,1013119,SF,25,DET/OKC,40,6,16.1,2.5,5.7,0.6,2.2,1.9,3.5,1.1,1.7,0.7,0.7,0.1,2.3,7.0,645,10.9
Kris Dunn,1000001,PG,28,UTA,22,3,25.8,5.3,9.8,0.8,1.6,4.5,8.2,0.4,4.1,5.6,1.1,0.5,2.6,13.2,568,19.1
Admiral Schofield,877940,PF,25,ORL,37,0,12.2,1.5,3.3,0.6,2.0,0.8,1.3,0.6,1.1,0.8,0.2,0.1,1.6,4.2,451,10.1
Justin Champagnie,853241,SF,21,BOS/TOR,5,0,6.8,1.0,3.0,0.2,1.0,0.8,2.0,0.6,1.0,0.8,0.2,0.0,0.4,2.2,34,10.3
Trevelin Queen,838891,SG,25,IND,7,0,10.0,1.0,4.1,0.3,2.1,0.7,2.0,1.1,1.3,0.9,0.3,0.7,0.6,3.0,70,6.0
Moses Brown,824041,C,23,BRK/LAC,36,1,8.2,1.7,2.7,0.0,0.0,1.7,2.7,1.6,2.3,0.1,0.1,0.4,1.1,4.3,294,22.2
Matt Ryan,806097,SF,25,LAL/MIN,34,0,9.1,1.2,3.2,0.9,2.5,0.2,0.7,0.1,0.6,0.5,0.1,0.0,0.8,3.6,310,8.1
PJ Dozier,784654,SF,26,SAC,16,0,4.9,0.6,2.1,0.1,1.0,0.5,1.1,0.1,0.8,0.6,0.4,0.1,0.4,1.4,79,5.2
Cody Zeller,743922,C,30,MIA,15,2,14.5,2.5,3.9,0.0,0.1,2.5,3.8,1.7,2.6,0.7,0.2,0.3,2.2,6.5,217,16.4
Meyers Leonard,713558,C,30,MIL,9,2,12.7,1.6,3.2,0.8,2.0,0.8,1.2,1.3,2.4,0.1,0.2,0.0,1.8,4.8,114,12.0
Anthony Lamb,694878,SF,25,GSW,62,4,19.3,2.4,5.1,1.2,3.2,1.2,1.9,0.9,2.6,1.5,0.5,0.3,2.2,6.7,1195,10.9
Michael Carter-Williams,652829,PG,31,ORL,4,0,11.0,1.5,3.5,0.3,0.8,1.3,2.8,0.3,1.0,1.8,0.3,0.3,1.3,4.3,44,9.0
Carlik Jones,612162,PG,25,CHI,7,0,8.0,0.9,2.1,0.4,0.9,0.4,1.3,0.1,0.6,0.9,0.3,0.0,0.3,2.9,56,11.1
Trevor Keels,520589,SG,19,NYK,3,0,2.7,0.3,1.3,0.3,1.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,8,3.7
Dereon Seabron,511816,SG,22,NOP,5,0,2.4,0.4,1.0,0.0,0.0,0.4,1.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,12,4.6
Trent Forrest,508891,SG,24,ATL,23,3,12.0,1.1,2.6,0.0,0.1,1.1,2.5,0.2,1.4,1.7,0.3,0.1,0.7,2.3,277,6.1
Mfiondu Kabengele,508891,PF,25,BOS,4,0,9.0,0.5,1.8,0.0,0.8,0.5,1.0,1.3,1.3,0.0,0.5,0.0,0.8,1.5,36,8.1
JD Davison,508891,SG,20,BOS,12,0,5.5,0.7,1.6,0.2,0.6,0.5,1.0,0.2,0.6,0.9,0.2,0.2,0.4,1.6,66,10.1
Malcolm Hill,508891,SF,27,CHI,5,0,1.8,0.4,0.8,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.2,1.0,9,15.4
Mamadi Diakite,508891,C,26,CLE,22,2,8.0,1.1,2.3,0.3,1.0,0.8,1.3,0.4,1.0,0.4,0.2,0.4,1.2,2.6,176,9.0
Isaiah Mobley,508891,PF,23,CLE,12,0,7.0,1.0,2.3,0.3,0.7,0.8,1.7,0.3,1.3,0.3,0.3,0.3,0.7,2.6,84,14.1
Jack White,508891,SF,25,DEN,17,0,3.9,0.5,1.1,0.2,0.5,0.3,0.6,0.4,0.6,0.2,0.2,0.1,0.5,1.2,66,12.6
Buddy Boeheim,508891,SF,23,DET,10,0,9.0,0.5,2.7,0.4,2.5,0.1,0.2,0.2,0.4,0.4,0.2,0.0,0.6,1.6,90,0.5
Darius Days,508891,SF,23,HOU,4,0,6.3,1.3,3.0,0.8,2.5,0.5,0.5,0.3,1.3,0.3,0.0,0.3,0.5,3.8,25,18.3
Trevor Hudgins,508891,PG,23,HOU,5,0,5.6,0.4,1.8,0.4,1.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,1.8,28,4.2
Kendall Brown,508891,SG,19,IND,6,0,6.7,0.7,1.2,0.0,0.2,0.7,1.0,0.3,0.7,0.5,0.7,0.0,1.5,1.5,40,9.1
Cole Swider,508891,SF,23,LAL,7,0,5.9,0.4,1.3,0.4,1.1,0.0,0.1,0.1,0.9,0.6,0.0,0.0,0.4,1.3,41,7.4
Jamal Cain,508891,PF,23,MIA,18,0,13.3,2.1,3.7,0.4,1.1,1.7,2.6,0.8,2.1,0.7,0.6,0.1,1.2,5.4,240,16.5
Luka Garza,508891,C,24,MIN,28,0,8.7,2.3,4.1,0.5,1.4,1.8,2.8,1.2,1.1,0.6,0.1,0.1,1.5,6.5,243,23.0
Kevon Harris,508891,SG,25,ORL,34,0,13.4,1.4,3.1,0.5,1.3,0.9,1.9,0.8,1.2,0.5,0.5,0.1,1.6,4.1,457,9.2
Keon Ellis,508891,SG,23,SAC,16,0,4.4,0.4,1.0,0.4,0.8,0.1,0.3,0.3,0.3,0.4,0.3,0.1,0.6,1.5,71,14.0
Neemias Queta,508891,C,23,SAC,5,0,5.8,1.2,1.8,0.0,0.0,1.2,1.8,1.0,1.2,0.2,0.0,0.4,1.4,2.4,29,17.0
Dominick Barlow,508891,PF,19,SAS,28,0,14.6,1.6,3.1,0.0,0.1,1.6,2.9,1.6,2.0,0.9,0.4,0.7,2.0,3.9,408,12.4
Julian Champagnie,508891,SF,21,SAS/PHI,17,3,18.8,3.5,7.6,1.9,4.8,1.5,2.8,0.6,2.9,0.6,0.4,0.3,1.5,9.7,320,13.4
Jeff Dowtin,508891,PG,25,TOR,25,0,10.4,1.0,2.3,0.2,0.6,0.8,1.6,0.2,0.7,1.2,0.4,0.1,0.5,2.4,259,9.9
Micah Potter,508891,PF,24,UTA,7,0,7.4,1.4,2.1,0.6,1.0,0.9,1.1,0.4,1.9,0.6,0.1,0.0,0.7,3.4,52,18.6
Johnny Juzang,508891,SG,21,UTA,18,0,12.9,1.9,5.8,0.8,3.5,1.1,2.3,0.4,1.7,0.4,0.2,0.2,0.7,4.8,232,6.5
John Butler,503041,C,20,POR,19,1,11.6,0.9,2.8,0.4,1.8,0.5,0.9,0.2,0.7,0.6,0.4,0.5,1.2,2.4,221,5.7
Chima Moneke,500000,SF,27,SAC,2,0,4.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,8,-3.5
Facundo Campazzo,464299,PG,31,DAL,8,0,6.5,0.4,1.6,0.4,1.4,0.0,0.3,0.0,0.3,1.1,0.8,0.0,0.4,1.3,52,7.8
Orlando Robinson,386055,C,22,MIA,31,1,13.7,1.5,2.9,0.0,0.2,1.5,2.7,1.5,2.5,0.8,0.4,0.4,1.7,3.7,425,13.4
Dru Smith,374357,SG,25,BRK/MIA,15,1,10.5,1.2,3.0,0.3,1.3,0.9,1.7,0.1,1.5,1.5,0.7,0.3,1.5,2.9,158,11.4
Jared Rhoden,307089,SG,23,DET,14,0,14.1,1.2,3.1,0.4,1.4,0.9,1.7,0.8,1.9,0.3,0.3,0.1,1.6,3.2,198,6.5
Louis King,307089,PF,23,PHI,1,0,29.0,8.0,13.0,4.0,8.0,4.0,5.0,2.0,2.0,2.0,1.0,0.0,4.0,20.0,29,21.3
Jarrett Culver,260295,SF,23,ATL,10,1,13.7,1.7,4.3,0.1,1.2,1.6,3.1,1.0,2.8,0.6,0.6,0.2,1.4,4.4,137,9.5
Olivier Sarr,257371,C,23,OKC,9,1,12.7,1.7,3.3,0.1,0.9,1.6,2.4,1.3,2.1,0.4,0.1,0.6,1.9,4.0,114,11.5
Alondes Williams,254446,SG,23,BRK,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,-20.9
Donovan Williams,239822,SG,21,ATL,2,0,2.0,1.0,2.5,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4,14.5
Quenton Jackson,219630,PG,24,WAS,9,0,15.0,2.1,4.7,0.1,1.3,2.0,3.3,0.2,0.7,1.7,0.4,0.1,1.1,6.2,135,12.2
Chris Silva,211045,PF,26,DAL,1,0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3,-2.2
Tyler Dorsey,201802,SF,26,DAL,3,0,2.7,1.3,1.7,0.3,0.7,1.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,3.0,8,45.5
Braxton Key,201802,SF,25,DET,3,0,3.0,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.3,9,18.6
Jordan Hall,193027,SF,21,SAS,9,0,9.2,1.0,3.1,0.3,1.7,0.7,1.4,0.3,1.0,1.2,0.1,0.0,0.7,3.1,83,5.5
Alize Johnson,192293,PF,26,SAS,4,0,7.5,0.8,1.5,0.0,0.5,0.8,1.0,0.5,2.0,0.3,0.3,0.0,0.8,1.8,30,4.3
Devon Dotson,169630,PG,23,WAS,6,0,8.8,0.2,1.7,0.2,0.7,0.0,1.0,1.0,0.7,1.3,0.8,0.0,1.5,0.5,53,4.8
Mac McClung,160856,SG,24,PHI,2,0,20.5,4.5,10.0,2.0,5.5,2.5,4.5,1.5,3.5,4.5,0.0,0.0,1.5,12.5,41,19.2
Xavier Cooks,140384,PF,27,WAS,10,1,12.6,1.7,2.8,0.0,0.1,1.7,2.7,1.6,2.2,0.6,0.6,0.4,1.3,3.8,126,14.3
Shaquille Harrison,134862,SG,29,POR,5,0,24.0,3.0,7.2,0.6,2.0,2.4,5.2,0.2,4.2,6.0,2.2,0.4,2.4,8.8,120,17.9
Lester Quinones,129405,SG,22,GSW,4,0,4.5,0.5,1.3,0.5,1.0,0.0,0.3,0.3,0.5,0.5,0.3,0.0,0.0,2.5,18,8.6
Xavier Moon,116986,SG,28,LAC,4,0,5.0,0.8,2.3,0.3,0.8,0.5,1.5,0.0,0.8,1.3,0.0,0.0,0.5,1.8,20,7.2
Jamaree Bouyea,116986,PG,23,MIA/WAS,5,0,14.2,1.2,2.8,0.4,1.2,0.8,1.6,0.2,1.0,0.8,0.8,0.4,1.2,3.0,71,6.5
Jay Huff,116986,C,24,WAS,7,0,13.6,2.1,3.6,0.9,1.7,1.3,1.9,0.9,2.1,1.4,0.4,0.6,2.1,7.3,95,22.3
Skylar Mays,116574,PG,25,POR,6,6,31.5,5.7,11.3,2.0,4.3,3.7,7.0,0.3,2.8,8.3,1.0,0.2,1.8,15.3,189,19.4
Frank Jackson,113114,PG,24,UTA,1,0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5,-6.8
Deonte Burton,105522,PF,29,SAC,2,0,3.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-12.6
Jarrell Brantley,105522,PF,26,UTA,4,0,9.8,2.0,3.5,1.0,2.3,1.0,1.3,0.3,1.3,0.8,0.0,0.5,0.8,5.5,39,18.5
Xavier Sneed,102910,SF,25,CHO,4,0,12.0,1.3,2.5,0.8,1.5,0.5,1.0,0.0,1.3,1.3,0.0,0.3,1.8,4.3,48,9.5
Lindell Wigginton,99438,PG,24,MIL,7,1,12.4,2.6,5.3,0.9,2.6,1.7,2.7,0.0,1.0,2.0,0.0,0.3,1.0,7.1,87,11.8
Jordan Schakel,96514,SF,24,WAS,2,0,3.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.5,6,24.3
Stanley Umude,58493,SG,23,DET,1,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2,65.6
Jeenathan Williams,52644,SG,23,POR,5,4,25.4,4.8,7.8,0.6,1.6,4.2,6.2,2.0,1.0,2.0,0.6,0.4,2.6,10.6,127,15.5
Jay Scrubb,49719,SG,22,ORL,2,0,15.0,2.5,3.5,1.0,1.0,1.5,2.5,0.0,3.0,0.5,1.0,0.0,1.0,6.5,30,14.2
Justin Minaya,35096,SF,23,POR,4,0,22.3,1.8,5.8,0.8,3.0,1.0,2.8,0.8,3.0,1.0,0.5,1.3,2.3,4.3,89,4.0
Kobi Simmons,32795,SG,25,CHO,5,0,5.6,0.2,1.2,0.2,1.0,0.0,0.2,0.2,0.6,1.0,0.0,0.4,0.0,1.0,28,9.0
Gabe York,32171,SG,29,IND,3,0,18.7,2.7,7.0,2.0,6.0,0.7,1.0,0.0,2.0,1.7,0.7,0.0,1.7,8.0,56,11.8
RaiQuan Gray,5849,PF,23,BRK,1,0,35.0,6.0,12.0,2.0,5.0,4.0,7.0,3.0,6.0,7.0,0.0,1.0,5.0,16.0,35,15.5
Jacob Gilyard,5849,PG,24,MEM,1,0,41.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,3.0,3.0,41,7.3
